,자치구,접수시각,소방서_거리,사망자수,부상자수,발화원인_대분류,접수시각_년원일,접수시각_년월일
450,강서구,20230129124912,3,0,0,,20230129124912,20230129
451,성동구,20230115172553,4,0,0,,20230115172553,20230115
452,마포구,20230219164508,2,0,0,,20230219164508,20230219
453,관악구,20230217001328,2,0,0,주방기기,20230217001328,20230217
454,영등포구,20230216225606,0,0,0,주방기기,20230216225606,20230216
455,도봉구,20230130115456,1,0,0,,20230130115456,20230130
456,강서구,20230115203832,1,0,0,전기설비,20230115203832,20230115
457,강동구,20230216163637,2,0,0,,20230216163637,20230216
458,광진구,20230123052402,2,0,0,,20230123052402,20230123
459,동작구,20230129225458,4,0,0,,20230129225458,20230129
460,송파구,20230217125741,4,0,0,,20230217125741,20230217
461,종로구,20230123213213,4,0,0,,20230123213213,20230123
462,종로구,20230122020530,0,0,0,,20230122020530,20230122
463,동대문구,20230126180142,2,0,0,,20230126180142,20230126
464,마포구,20230129153036,0,0,0,,20230129153036,20230129
465,노원구,20230123080846,2,0,0,"차량, 선박부품",20230123080846,20230123
466,성동구,20230128022435,1,0,0,,20230128022435,20230128
467,종로구,20230218044315,0,0,0,,20230218044315,20230218
468,영등포구,20230123164809,2,0,0,,20230123164809,20230123
469,관악구,20230128121726,3,0,0,,20230128121726,20230128
470,영등포구,20230115012118,1,0,0,,20230115012118,20230115
471,성동구,20230217153059,1,0,0,,20230217153059,20230217
472,동대문구,20230217183610,3,0,0,,20230217183610,20230217
473,광진구,20230129160059,2,0,0,기타,20230129160059,20230129
474,노원구,20230129231014,1,0,0,"영상,음향기기",20230129231014,20230129
475,관악구,20230219181157,1,0,0,계절용 기기,20230219181157,20230219
476,용산구,20230128192121,2,0,0,,20230128192121,20230128
477,도봉구,20230130155815,4,0,0,,20230130155815,20230130
478,노원구,20230219141626,2,0,0,,20230219141626,20230219
479,용산구,20230216173923,1,0,0,,20230216173923,20230216
480,구로구,20230123175842,1,0,0,배선/배선기구,20230123175842,20230123
481,금천구,20230125113614,0,0,0,,20230125113614,20230125
482,노원구,20230205192111,3,0,0,,20230205192111,20230205
483,관악구,20230205215100,1,0,0,,20230205215100,20230205
484,관악구,20230221143054,2,0,0,,20230221143054,20230221
485,영등포구,20230217084136,3,0,0,미상,20230217084136,20230217
486,강서구,20230217203356,3,0,0,전기설비,20230217203356,20230217
487,강북구,20230130001933,1,0,0,,20230130001933,20230130
488,양천구,20230221145336,4,0,0,,20230221145336,20230221
489,중랑구,20230217195710,2,0,0,,20230217195710,20230217
490,광진구,20230123162131,1,0,0,,20230123162131,20230123
491,중랑구,20230127051548,2,0,0,,20230127051548,20230127
492,강남구,20230129173511,4,0,0,,20230129173511,20230129
493,구로구,20230221164508,3,0,0,,20230221164508,20230221
494,용산구,20230216225953,1,0,0,,20230216225953,20230216
495,강북구,20230130123841,2,0,0,,20230130123841,20230130
496,양천구,20230129151755,3,0,0,,20230129151755,20230129
497,관악구,20230206012107,1,0,0,,20230206012107,20230206
498,서대문구,20230222163842,3,0,0,,20230222163842,20230222
499,강남구,20230222221327,4,0,0,,20230222221327,20230222
500,송파구,20230128081514,4,0,0,,20230128081514,20230128
501,강남구,20230222150416,1,0,0,,20230222150416,20230222
502,성동구,20230128085527,2,0,0,전기설비,20230128085527,20230128
503,영등포구,20230129213011,3,0,0,,20230129213011,20230129
504,강남구,20230128230946,1,0,0,,20230128230946,20230128
505,강북구,20230206205056,2,0,0,"조명, 간판",20230206205056,20230206
506,송파구,20230206180855,3,0,0,계절용 기기,20230206180855,20230206
507,영등포구,20230122231659,4,0,0,,20230122231659,20230122
508,강북구,20230122142102,1,0,0,,20230122142102,20230122
509,관악구,20230122231253,3,0,0,,20230122231253,20230122
510,강남구,20230127232610,3,0,0,,20230127232610,20230127
511,송파구,20230205211251,5,0,0,,20230205211251,20230205
512,구로구,20230221102705,2,0,0,,20230221102705,20230221
513,용산구,20230221132711,2,0,0,,20230221132711,20230221
514,영등포구,20230206081307,0,0,0,계절용 기기,20230206081307,20230206
515,강남구,20230221183535,4,0,0,,20230221183535,20230221
516,광진구,20230223182107,2,0,0,,20230223182107,20230223
517,양천구,20230123151720,2,0,0,,20230123151720,20230123
518,강동구,20230206005952,3,0,0,,20230206005952,20230206
519,은평구,20230221194356,3,0,0,,20230221194356,20230221
520,강남구,20230223140623,4,0,0,,20230223140623,20230223
521,송파구,20230127233714,1,0,0,,20230127233714,20230127
522,영등포구,20230122115634,3,0,0,,20230122115634,20230122
523,도봉구,20230128183313,3,0,0,,20230128183313,20230128
524,서대문구,20230125175531,2,0,0,,20230125175531,20230125
525,관악구,20230129103531,2,0,0,,20230129103531,20230129
526,강남구,20230130131022,3,0,0,,20230130131022,20230130
527,도봉구,20230130164847,1,0,0,,20230130164847,20230130
528,관악구,20230221022341,4,0,1,,20230221022341,20230221
529,강남구,20230123192543,3,0,0,,20230123192543,20230123
530,노원구,20230127231544,2,0,0,배선/배선기구,20230127231544,20230127
531,용산구,20230127185025,2,0,0,계절용 기기,20230127185025,20230127
532,구로구,20230130165505,2,0,0,,20230130165505,20230130
533,은평구,20230221015258,2,0,0,,20230221015258,20230221
534,송파구,20230127153458,3,0,0,,20230127153458,20230127
535,송파구,20230127183808,5,0,0,,20230127183808,20230127
536,구로구,20230220200810,2,0,0,,20230220200810,20230220
537,서대문구,20230128084112,3,0,0,,20230128084112,20230128
538,중구,20230103114049,1,0,0,,20230103114049,20230103
539,강남구,20230130002551,2,0,0,주방기기,20230130002551,20230130
540,영등포구,20230130190658,5,0,0,,20230130190658,20230130
541,은평구,20230128093129,2,0,0,,20230128093129,20230128
542,강남구,20230206063617,4,0,1,,20230206063617,20230206
543,강북구,20230206094818,3,0,0,배선/배선기구,20230206094818,20230206
544,관악구,20230221001719,2,0,0,,20230221001719,20230221
545,영등포구,20230223121557,0,0,0,,20230223121557,20230223
546,강남구,20230127191613,2,0,0,,20230127191613,20230127
547,송파구,20230103111008,5,0,0,,20230103111008,20230103
548,송파구,20230205215204,3,0,0,주방기기,20230205215204,20230205
549,종로구,20230220214723,2,0,0,,20230220214723,20230220
550,구로구,20230221050821,4,0,0,,20230221050821,20230221
551,강남구,20230128060047,5,0,0,생활기기,20230128060047,20230128
552,구로구,20230127120302,1,0,0,,20230127120302,20230127
553,용산구,20230128133426,2,0,0,,20230128133426,20230128
554,성동구,20230103172604,4,0,0,,20230103172604,20230103
555,성북구,20230206194728,3,0,0,,20230206194728,20230206
556,마포구,20230220235130,2,0,0,,20230220235130,20230220
557,영등포구,20230222144151,1,0,0,,20230222144151,20230222
558,강서구,20230127172114,5,0,0,,20230127172114,20230127
559,영등포구,20230103203524,3,0,0,,20230103203524,20230103
560,강서구,20230206104736,1,0,1,,20230206104736,20230206
561,강남구,20230223040823,1,0,0,,20230223040823,20230223
562,송파구,20230128133550,1,0,0,계절용 기기,20230128133550,20230128
563,용산구,20230128185436,1,0,0,"차량, 선박부품",20230128185436,20230128
564,은평구,20230223010705,7,0,0,,20230223010705,20230223
565,도봉구,20230223100808,3,0,0,,20230223100808,20230223
566,도봉구,20230128202437,3,0,0,,20230128202437,20230128
567,도봉구,20230215174306,0,0,0,,20230215174306,20230215
568,마포구,20230215024358,0,0,0,,20230215024358,20230215
569,관악구,20230223022131,1,0,0,,20230223022131,20230223
570,동작구,20230220130837,1,0,0,,20230220130837,20230220
571,강북구,20230103162910,2,0,0,,20230103162910,20230103
572,강남구,20230221062952,4,0,1,계절용 기기,20230221062952,20230221
573,서대문구,20230221042013,3,0,0,,20230221042013,20230221
574,강북구,20230223165942,3,0,0,계절용 기기,20230223165942,20230223
575,중랑구,20230223002302,1,0,0,,20230223002302,20230223
576,강북구,20230127131425,2,0,0,,20230127131425,20230127
577,중랑구,20230125145516,0,0,0,,20230125145516,20230125
578,송파구,20230209025351,3,0,0,,20230209025351,20230209
579,강남구,20230222194145,1,0,0,생활기기,20230222194145,20230222
580,용산구,20230127180508,2,0,0,,20230127180508,20230127
581,중랑구,20230125170511,2,0,0,,20230125170511,20230125
582,금천구,20230215001909,2,0,0,계절용 기기,20230215001909,20230215
583,용산구,20230215002322,1,0,0,,20230215002322,20230215
584,서대문구,20230215185935,2,0,0,,20230215185935,20230215
585,금천구,20230131161230,1,0,0,주방기기,20230131161230,20230131
586,강남구,20230206203510,1,0,0,생활기기,20230206203510,20230206
587,강남구,20230223120440,3,0,0,,20230223120440,20230223
588,성동구,20230206184517,4,0,1,계절용 기기,20230206184517,20230206
589,서초구,20230209164639,9,0,0,,20230209164639,20230209
590,광진구,20230221121805,1,0,0,,20230221121805,20230221
591,강동구,20230215194934,3,0,0,,20230215194934,20230215
592,영등포구,20230206110707,0,0,0,계절용 기기,20230206110707,20230206
593,관악구,20230221023411,5,0,0,기타,20230221023411,20230221
594,강동구,20230221164424,1,0,0,,20230221164424,20230221
595,중랑구,20230219232747,5,0,0,,20230219232747,20230219
596,강남구,20230215135227,3,0,0,,20230215135227,20230215
597,강서구,20230206102755,1,0,0,,20230206102755,20230206
598,강서구,20230223185706,2,0,0,,20230223185706,20230223
599,영등포구,20230127224221,1,0,0,,20230127224221,20230127
600,성동구,20230127161751,2,0,0,,20230127161751,20230127
601,송파구,20230223204711,2,0,0,,20230223204711,20230223
602,중랑구,20230125133951,4,0,0,,20230125133951,20230125
603,은평구,20230216024857,4,0,0,,20230216024857,20230216
604,노원구,20230223102802,2,0,0,,20230223102802,20230223
605,용산구,20230223222248,2,0,0,,20230223222248,20230223
606,서초구,20230122103248,3,0,0,,20230122103248,20230122
607,금천구,20230220015846,3,0,0,기타,20230220015846,20230220
608,금천구,20230212235233,1,0,0,,20230212235233,20230212
609,마포구,20230221205741,1,0,0,주방기기,20230221205741,20230221
610,강북구,20230104122038,3,0,0,,20230104122038,20230104
611,도봉구,20230223160724,2,0,0,,20230223160724,20230223
612,영등포구,20230127083539,2,0,0,전기설비,20230127083539,20230127
613,강동구,20230220113808,1,0,0,,20230220113808,20230220
614,구로구,20230214141929,4,0,0,,20230214141929,20230214
615,도봉구,20230103110335,1,0,0,,20230103110335,20230103
616,동작구,20230221095657,3,0,0,,20230221095657,20230221
617,용산구,20230220124607,2,0,0,,20230220124607,20230220
618,강서구,20230103025452,3,0,0,,20230103025452,20230103
619,관악구,20230103165617,6,0,0,"조명, 간판",20230103165617,20230103
620,양천구,20230215022441,4,0,0,,20230215022441,20230215
621,강서구,20230221204509,4,0,0,,20230221204509,20230221
622,성북구,20230222162722,4,0,0,,20230222162722,20230222
623,동작구,20230223181157,7,0,0,,20230223181157,20230223
624,동대문구,20230209213434,2,0,0,,20230209213434,20230209
625,마포구,20230128001120,2,0,0,,20230128001120,20230128
626,중랑구,20230128064055,2,0,0,,20230128064055,20230128
627,구로구,20230220035625,3,0,0,,20230220035625,20230220
628,강남구,20230217235137,4,0,0,,20230217235137,20230217
629,영등포구,20230220115050,2,0,0,산업장비,20230220115050,20230220
630,성동구,20230222153241,4,0,0,,20230222153241,20230222
631,관악구,20230104171344,4,0,0,,20230104171344,20230104
632,송파구,20230223173844,0,0,0,,20230223173844,20230223
633,서대문구,20230127024317,4,0,0,,20230127024317,20230127
634,관악구,20230220162539,2,0,0,주방기기,20230220162539,20230220
635,마포구,20230103123650,3,0,0,계절용 기기,20230103123650,20230103
636,서대문구,20230222142843,3,0,0,생활기기,20230222142843,20230222
637,강동구,20230104161506,1,0,0,,20230104161506,20230104
638,강남구,20230127181808,5,0,0,,20230127181808,20230127
639,성동구,20230128192021,4,0,0,,20230128192021,20230128
640,은평구,20230216002816,3,0,0,,20230216002816,20230216
641,금천구,20230103131648,3,0,0,,20230103131648,20230103
642,은평구,20230223012810,4,0,0,,20230223012810,20230223
643,동대문구,20230213062052,1,0,0,주방기기,20230213062052,20230213
644,서초구,20230214094309,2,0,0,,20230214094309,20230214
645,관악구,20230220131843,3,0,0,,20230220131843,20230220
646,강남구,20230220142940,3,0,0,,20230220142940,20230220
647,종로구,20230215043044,2,0,0,,20230215043044,20230215
648,강북구,20230210115440,3,0,0,주방기기,20230210115440,20230210
649,광진구,20230222170856,3,0,0,,20230222170856,20230222
650,동대문구,20230214174814,3,0,0,,20230214174814,20230214
651,강동구,20230220125736,0,0,0,,20230220125736,20230220
652,서대문구,20230103142522,2,0,0,,20230103142522,20230103
653,송파구,20230215180521,5,0,0,,20230215180521,20230215
654,강서구,20230215122129,4,0,0,,20230215122129,20230215
655,금천구,20230210205755,2,0,0,"조명, 간판",20230210205755,20230210
656,성북구,20230209233211,3,0,0,,20230209233211,20230209
657,노원구,20230210025536,4,0,0,주방기기,20230210025536,20230210
658,도봉구,20230222114022,2,0,0,,20230222114022,20230222
659,동작구,20230104185858,8,0,0,,20230104185858,20230104
660,영등포구,20230223120849,2,0,0,,20230223120849,20230223
661,도봉구,20230223021056,1,0,0,계절용 기기,20230223021056,20230223
662,송파구,20230223033924,4,0,0,,20230223033924,20230223
663,서초구,20230210180353,7,0,0,,20230210180353,20230210
664,영등포구,20230215100313,1,0,0,계절용 기기,20230215100313,20230215
665,성북구,20230210173142,4,0,0,전기설비,20230210173142,20230210
666,강동구,20230222165524,3,0,0,,20230222165524,20230222
667,강남구,20230217154108,3,0,0,주방기기,20230217154108,20230217
668,구로구,20230209130657,1,0,0,주방기기,20230209130657,20230209
669,서대문구,20230222154723,1,0,0,,20230222154723,20230222
670,동작구,20230222104009,2,0,0,,20230222104009,20230222
671,관악구,20230127232144,5,0,0,,20230127232144,20230127
672,금천구,20230103052137,1,0,0,산업장비,20230103052137,20230103
673,강서구,20230103130744,3,0,0,배선/배선기구,20230103130744,20230103
674,노원구,20230222111812,2,0,0,,20230222111812,20230222
675,강남구,20230214234546,3,0,0,,20230214234546,20230214
676,종로구,20230103232506,1,0,0,,20230103232506,20230103
677,은평구,20230104121825,1,0,0,,20230104121825,20230104
678,관악구,20230128135244,2,0,0,계절용 기기,20230128135244,20230128
679,강남구,20230102230140,0,0,0,,20230102230140,20230102
680,송파구,20230222183107,2,0,0,,20230222183107,20230222
681,서대문구,20230222024124,2,0,0,,20230222024124,20230222
682,강남구,20230104111937,1,0,0,산업장비,20230104111937,20230104
683,강동구,20230104193011,2,0,0,,20230104193011,20230104
684,노원구,20230220133657,2,0,0,,20230220133657,20230220
685,서초구,20230220150246,1,0,0,,20230220150246,20230220
686,강서구,20230103125029,2,0,0,배선/배선기구,20230103125029,20230103
687,강남구,20230210055316,5,0,0,,20230210055316,20230210
688,마포구,20230222030202,3,0,0,,20230222030202,20230222
689,송파구,20230104211929,6,0,0,,20230104211929,20230104
690,서대문구,20230220164232,4,0,0,,20230220164232,20230220
691,금천구,20230218101759,2,0,0,,20230218101759,20230218
692,은평구,20230210001247,4,0,0,,20230210001247,20230210
693,서초구,20230204132540,4,0,0,,20230204132540,20230204
694,강남구,20230104175203,4,0,0,,20230104175203,20230104
695,강서구,20230104045330,3,0,0,,20230104045330,20230104
696,양천구,20230224161802,2,0,0,,20230224161802,20230224
697,종로구,20230219224438,1,0,0,,20230219224438,20230219
698,종로구,20230220132602,8,0,0,,20230220132602,20230220
699,도봉구,20230103095840,1,0,0,,20230103095840,20230103
700,강서구,20230210004744,5,0,0,,20230210004744,20230210
701,구로구,20230620190133,4,0,0,,20230620190133,20230620
702,영등포구,20230104144313,3,0,0,,20230104144313,20230104
703,서대문구,20230104151900,2,0,0,,20230104151900,20230104
704,성동구,20230103230242,1,0,0,,20230103230242,20230103
705,강동구,20230224173504,1,0,0,계절용 기기,20230224173504,20230224
706,종로구,20230127102214,0,0,0,배선/배선기구,20230127102214,20230127
