,X좌표,Y좌표,비상소화장치고유번호
1144,201018.8272,553126.9416,종로-숭인-6-50(?
1145,203615.0552,553058.8649,동대문-용두-048(
1146,201701.1897,552882.452,종로-숭인-6-05(?
1147,199357.8491,551121.1367,중부-신당-000144
1148,201454.8708,552866.6767,종로-숭인-6-09(?
1149,201866.7076,552610.8824,종로-숭인-6-33(?
1150,201690.0982,552642.5718,종로-숭인-6-30(?
1151,201924.8575,551971.9268,중부-현장-000134
1152,203910.767,552932.7903,동대문-용두-049(
1153,200688.9382,551485.2005,중부-현장-000131
1154,199652.7271,551515.1554,중부-을지-000143
1155,199815.2509,551017.5096,중부-신당-000141
1156,199707.421,550352.1344,중부-신당-000142
1157,200667.0085,550486.8714,중부-신당-000129
1158,205206.1603,552257.2414,동대문-현장-05
1159,205884.4665,553878.2789,동대문-휘경-004(
1160,205373.3634,554086.3413,동대문-휘경-003(
1161,204784.6693,554908.8439,동대문-청량-029(
1162,203666.2101,554424.2817,동대문-청량-030(
1163,205863.3183,555784.7216,동대문-휘경-011(
1164,204906.1713,555588.854,동대문-청량-015(
1165,196677.8953,550000.5428,마포-공덕-000005
1166,194862.985,549285.0022,마포-염리-000007
1167,202376.6205,556125.7155,성북-현장-139(비
1168,211251.324,548580.951,강동-현장-000082
1169,213524.6058,548550.242,강동-현장-000094
1170,211469.1081,549132.9175,강동-천호-000008
1171,211955.0227,547569.4149,강동-현장-000007
1172,211681.4913,549074.9863,강동-천호-000016
1173,204245.7957,551337.8944,성동-현장-000125
1174,201814.2061,550887.0622,성동-금호-000126
1175,204155.9199,551345.2602,성동-현장-000129
1176,207112.7845,548779.5191,광진-현장-000128
1177,203654.1896,552221.8726,성동-왕십-000130
1178,207189.9738,552183.4295,광진-중곡-000027
1179,196000.7342,543657.229,동작-백운-000314
1180,195412.3218,550651.6195,마포-염리-000067
1181,196186.9335,545654.8077,동작-노량-000095
1182,197190.332,545077.816,동작-노량-000204
1183,195423.0791,545691.6897,동작-노량-000205
1184,196547.7407,549759.036,마포-공덕-000068
1185,193010.7642,551874.3424,마포-서교-000069
1186,191622.8496,551003.9988,마포-성산-000070
1187,196081.2884,545807.1124,동작-노량-000206
1188,198264.6493,544119.6274,동작-노량-000207
1189,191568.5076,550038.885,마포-서교-000072
1190,192059.6683,551821.1752,마포-성산-000073
1191,191357.9874,550617.5869,마포-서교-000074
1192,193192.267,550308.0627,마포-서교-000076
1193,193894.7811,550684.101,마포-서교-000077
1194,193588.8704,556428.1779,은평-녹번-42(비)
1195,193790.269,552604.3645,서대문-현장-10(?
1196,194035.2054,552878.7894,서대문-현장-9(비
1197,193400.3714,552415.7638,서대문-현장-6(비
1198,198114.3647,550080.6009,용산-후암-000003
1199,198555.8461,549534.1109,용산-후암-000004
1200,198065.7299,550502.318,용산-후암-000013
1201,198197.6772,550075.4533,용산-후암-000021
1202,198016.0225,550341.2488,용산-후암-000032
1203,198543.9452,549735.7165,용산-후암-000076
1204,198275.475,550004.9218,용산-후암-000096
1205,200476.222,550154.1052,중부-신당-169(비
1206,200589.5556,550621.1052,중부-신당-000147
1207,200757.2693,550579.1313,중부-신당-000158
1208,200639.5458,550198.5956,중부-신당-176(비
1209,200410.9952,550470.6911,중부-신당-000163
1210,200747.1511,553143.622,종로-숭인-6-37(?
1211,200447.3856,550204.7006,중부-신당-183(비
1212,200870.5868,551525.1112,중부-현장-000184
1213,194509.6407,549853.3201,마포-현장-000058
1214,199602.1724,551499.1602,중부-을지-000185
1215,200605.2917,550298.8563,중부-신당-186(비
1216,201299.8244,552318.3456,종로-숭인-6-23(?
1217,201191.1453,552273.7646,종로-숭인-6-22(?
1218,201140.1105,552457.8196,종로-숭인-6-18(?
1219,201620.674,552598.8469,종로-숭인-6-28(?
1220,196708.5265,553035.0895,종로-신교-2-28(?
1221,199223.0299,552206.8937,종로-종로-3-04(?
1222,197041.43,553837.58,종로-신교-2-09(?
1223,197068.3553,552576.712,종로-신교-2-37(?
1224,196939.67,553815.067,종로-신교-2-10(?
1225,197298.3646,553474.9024,종로-신교-2-20(?
1226,195894.4745,549003.8111,마포-염리-000016
1227,192592.4212,549656.7729,마포-서교-000080
1228,196815.5946,554595.9038,종로-신영-5-12(?
1229,209314.3875,540478.7517,강남-세곡-000064
1230,209710.1719,541342.6195,강남-세곡-000071
1231,209107.6977,542588.7276,강남-세곡-000073
1232,209247.2901,541185.5084,강남-세곡-000076
1233,205482.8304,546559.1045,강남-현장-000080
1234,205383.3185,546400.5875,강남-현장-000081
1235,202103.6639,545565.9611,강남-영동-000009
1236,202004.6894,541594.2791,서초-우면-000027
1237,200356.0301,542127.4605,서초-방배-000029
1238,199965.5204,543858.6409,서초-현장-000033
1239,199999.825,543805.8769,서초-현장-000034
1240,198726.5746,542158.6076,서초-방배-000035
1241,198668.6083,541516.6217,서초-방배-000037
1242,199646.5008,542275.9057,서초-방배-000039
1243,200270.5423,542120.8898,서초-방배-000040
1244,195095.9567,561283.2494,은평-현장-19(비)
1245,201040.5796,545965.4865,서초-잠원-000050
1246,204625.6347,540262.7557,서초-양재-000051
1247,191490.6512,557494.4142,은평-역촌-35(비)
1248,201092.855,543464.7864,서초-서초-000061
1249,201872.7312,545330.717,서초-잠원-000062
1250,201777.2352,545422.2731,서초-잠원-000063
1251,201629.191,545314.1973,서초-잠원-000064
1252,201659.1356,545226.3069,서초-잠원-000066
1253,201631.8284,545533.8878,서초-잠원-000069
1254,201545.33,545499.7781,서초-잠원-000070
1255,201672.0102,545502.3324,서초-잠원-000071
1256,194226.1378,545752.047,동작-노량-000267
1257,196728.8292,543278.7728,동작-백운-000270
1258,197361.7597,542566.8199,동작-백운-000282
1259,197253.0564,543518.786,동작-백운-000286
1260,195912.1234,554470.9833,서대문-홍은-143(
1261,208964.7519,555206.6267,중랑-망우-3-33(?
1262,201793.5606,545298.3671,서초-잠원-000068
1263,191800.5403,550721.8481,마포-서교-000082
1264,194554.7731,549133.515,마포-염리-000083
1265,196641.4759,550927.37,마포-공덕-000085
1266,196683.5473,550112.7439,마포-공덕-000088
1267,201153.9172,551650.5004,중부-현장-000138
1268,201128.8862,550348.664,중부-신당-156(비
1269,199369.4865,551054.3756,중부-신당-000180
1270,202290.1512,551605.6376,중부-현장-000174
1271,192282.6581,550381.0706,마포-서교-000091
1272,195100.2544,550014.2133,마포-현장-000092
1273,194380.5552,550333.3244,마포-현장-000093
1274,193301.1451,549971.9305,마포-현장-000095
1275,192940.8144,551886.421,마포-서교-000096
1276,193655.1045,550006.9635,마포-현장-000097
1277,196567.389,550766.4958,마포-공덕-000098
1278,193418.094,551441.5351,마포-서교-000100
1279,193330.266,552633.7442,서대문-현장-2(비
1280,194639.0055,556567.2012,은평-녹번--8(비)
1281,191579.3543,555257.8097,은평-수색-10(비)
1282,194399.106,555392.671,은평-녹번-11(비)
1283,193443.0099,555021.3603,은평-녹번-34(비)
1284,193872.5849,555683.7817,은평-녹번-39(비)
1285,195104.2449,548548.4524,마포-염리-000015
1286,195517.3849,548904.9895,마포-염리-000027
1287,196505.8257,550764.5486,마포-공덕-000019
1288,196218.8653,549461.6511,마포-공덕-000020
1289,195458.6171,548678.8943,마포-염리-000018
1290,193251.8241,551815.3251,마포-서교-000079
1291,196363.2016,549894.0344,마포-공덕-000022
1292,196543.9952,549903.7354,마포-공덕-000025
1293,190805.5798,553061.4454,마포-상암-000026
1294,205834.7806,555705.6425,동대문-휘경-021(
1295,194310.2133,549546.3292,마포-현장-000030
1296,195490.0561,550551.7568,마포-염리-000034
1297,195226.8186,548564.3871,마포-염리-000039
1298,192262.4056,549750.2531,마포-서교-000035
1299,191831.7941,550697.5955,마포-서교-000041
1300,202010.9348,551433.0011,중부-현장-000166
1301,192563.9417,550402.3228,마포-서교-000101
1302,200959.0178,550826.7982,중부-신당-000178
1303,201130.0393,551160.0809,중부-신당-000172
1304,201675.0775,551901.1692,중부-현장-000173
1305,201625.7426,552022.1422,중부-현장-000155
1306,201817.5286,551841.4178,중부-현장-000149
1307,200073.6128,551116.8453,중부-신당-000162
1308,199737.6646,550428.6866,중부-신당-000167
1309,199546.1107,550485.3907,중부-신당-000170
1310,200552.2861,551728.5098,중부-을지-000150
1311,200941.3577,551332.8774,중부-현장-000179
1312,201144.1507,552988.9236,종로-숭인-6-54(?
1313,201473.9152,552811.0635,종로-숭인-6-08(?
1314,201886.3293,552652.8933,종로-숭인-6-34(?
1315,200451.1396,554192.3135,성북-돈암-125(비
1316,201006.3135,552147.3386,중부-현장-000054
1317,201570.6587,552718.626,종로-숭인-6-06(?
1318,201422.8995,553097.8413,종로-숭인-6-12(?
1319,200671.5891,552886.799,종로-숭인-6-43(?
1320,200636.7802,550578.3976,중부-신당-000071
1321,200025.5101,551565.8563,중부-을지-000089
1322,201050.3358,551676.2632,중부-현장-000102
1323,200378.0145,550318.1084,중부-신당-000103
1324,201566.0415,551457.733,중부-현장-000101
1325,200403.1433,550073.0926,중부-신당-107(비
1326,202037.4046,551901.9055,중부-현장-000104
1327,201753.0651,552961.7903,종로-숭인-6-02(?
1328,201387.5124,555484.3532,성북-돈암-126(비
1329,200393.8807,554764.8687,성북-돈암-128(비
1330,203159.7233,555554.9864,성북-현장-129(비
1331,201675.7308,555937.1049,성북-길음-130(비
1332,204426.909,556078.8674,성북-현장-131(비
1333,202781.9301,555870.8442,성북-현장-132(비
1334,203475.1391,556915.511,성북-장위-133(비
1335,204405.6485,557288.902,성북-장위-134(비
1336,204571.7314,556181.0832,성북-현장-135(비
1337,200993.0739,554254.2292,성북-돈암-72(비)
1338,205108.0817,556583.562,성북-장위-137(비
1339,203588.2286,555960.7898,성북-현장-138(비
1340,192464.6246,540051.3914,관악-난곡-000070
1341,196760.3366,550991.2053,중부-회현-000257
1342,192406.5313,545189.1449,영등포-신길-0000
1343,203193.2743,544246.101,강남-역삼-000025
1344,203369.0483,543634.1145,강남-역삼-000026
1345,204563.0923,544228.6151,강남-역삼-000027
1346,202801.7964,545071.0323,강남-역삼-000029
1347,202586.0856,544755.5145,강남-역삼-000031
1348,202887.5785,544915.0847,강남-역삼-000032
1349,203150.2591,544088.8452,강남-역삼-000034
1350,205601.3116,544626.0746,강남-현장-000036
1351,204088.4385,546980.9346,강남-현장-000038
1352,204745.2681,547164.8263,강남-현장-000039
1353,205788.2759,546326.8677,강남-현장-000040
1354,204112.0043,545986.1882,강남-현장-000042
1355,203073.6977,547417.4237,강남-영동-000010
1356,202163.9401,546837.3183,강남-영동-000011
1357,202778.5947,546554.1024,강남-영동-000014
1358,204859.6278,544257.1452,강남-현장-000058
1359,205037.8361,544408.8764,강남-현장-000059
1360,203050.7694,556710.1581,성북-현장-1(비)
1361,201197.8804,556385.1692,성북-길음-6(비)
1362,203211.8266,555412.2233,성북-현장-7(비)
1363,193136.1293,541894.9254,관악-난곡-000123
1364,201823.6803,555515.9472,성북-현장-8(비)
1365,200278.1063,557179.6203,성북-길음-11(비)
1366,200854.5555,557002.5017,성북-길음-12(비)
1367,199585.1103,555061.3614,성북-돈암-21(비)
1368,200946.6293,555499.9245,성북-길음-13(비)
1369,200369.6015,555576.1106,성북-길음-14(비)
1370,201441.9864,555553.6106,성북-돈암-16(비)
1371,203003.0137,556215.6052,성북-현장-18(비)
1372,200610.3714,556413.7964,성북-길음-19(비)
1373,199582.639,556351.2396,성북-길음-20(비)
1374,202637.9699,556162.5995,성북-현장-22(비)
1375,191710.7796,550700.5958,마포-서교-000050
1376,195742.601,548997.2002,마포-염리-000038
1377,196095.8456,550837.4444,마포-공덕-000053
1378,191782.9057,551413.5626,마포-성산-000054
1379,204354.3362,554189.1163,동대문-청량-027(
1380,196767.681,550003.8612,마포-염리-000056
1381,205193.5298,553401.9739,동대문-전농-47(?
1382,200017.4163,554756.3257,성북-돈암-153(비
1383,200802.5081,553816.0759,성북-돈암-154(비
1384,201397.4163,554708.3827,성북-돈암-155(비
1385,199322.7359,554816.2323,성북-돈암-156(비
1386,199326.0606,555200.7298,성북-돈암-159(비
1387,199611.7373,554965.1346,성북-돈암-161(비
1388,200104.134,554733.2419,성북-돈암-162(비
1389,201708.5254,555225.714,성북-돈암-165(비
1390,200952.8091,556759.4243,성북-길음-167(비
1391,194521.2792,540848.0668,관악-현장-000015
1392,196344.1264,543238.4152,관악-봉천-000114
1393,197308.8111,543046.2448,동작-백운-000216
1394,193416.5365,542236.5848,관악-신림-000111
1395,193144.4107,542882.7787,관악-신림-000113
1396,194209.6748,542161.964,관악-신림-000063
1397,193961.5265,542483.0136,관악-신림-000064
1398,193469.2426,542081.1666,관악-신림-000066
1399,192360.1064,543798.0821,동작-현장-000132
1400,192300.6123,543256.8122,동작-현장-000133
1401,195096.9149,543872.4626,동작-상도-000135
1402,200507.1717,552137.2495,중부-을지-000197
1403,193405.5663,549914.8522,마포-현장-000059
1404,194391.4935,549516.333,마포-현장-000060
1405,201146.8703,551603.8864,중부-현장-000203
1406,199838.7837,551124.5181,중부-신당-000204
1407,192467.7426,549463.8498,마포-서교-000061
1408,200943.956,551582.4771,중부-현장-000205
1409,194518.0877,549647.323,마포-현장-000062
1410,194475.3111,545447.6576,동작-노량-000310
1411,192983.4943,549680.865,마포-현장-000063
1412,195121.4979,549951.1825,마포-염리-000064
1413,196751.7421,550092.0736,마포-공덕-000066
1414,196532.3498,551211.1123,서대문-북아-141(
1415,199685.613,552297.9417,종로-종로-3-23(?
1416,196412.1845,550976.6793,서대문-북아-138(
1417,196343.0072,551454.0404,서대문-북아-113(
1418,196521.4195,551502.9496,서대문-북아-99(?
1419,196527.1562,551380.3775,서대문-북아-124(
1420,197048.5458,554488.0904,종로-신교-2-05(?
1421,200109.6885,552237.8063,종로-연건-4-27(?
1422,197381.8805,553469.129,종로-신교-2-21(?
1423,199940.6277,552194.4829,종로-연건-4-30(?
1424,198633.5714,550900.0131,중부-충무-000384
1425,198000.8414,551021.5596,중부-회현-000386
1426,200495.5833,553730.1398,종로-연건-4-06(?
1427,196247.3297,556344.148,종로-신영-5-01(?
1428,195137.7509,550395.4571,마포-현장-000103
1429,196617.264,549956.6541,마포-공덕-000104
1430,195974.424,550756.7267,마포-공덕-000052
1431,193172.922,551834.8727,마포-서교-000108
1432,190892.6716,552984.7363,마포-상암-000046
1433,198457.2798,549407.6723,용산-후암-000048
1434,196595.0624,550051.3702,마포-공덕-000065
1435,196274.2009,549579.5518,마포-공덕-000078
1436,196447.8927,549825.6571,마포-공덕-000023
1437,196682.0798,549917.8806,마포-공덕-000089
1438,198517.5838,553823.0476,종로-현장-1-05(?
1439,189794.1942,544103.3503,구로-구로-000074
1440,198596.1499,550838.0104,중부-회현-000401
1441,203461.2834,554513.3699,동대문-용두-039(
1442,198511.5213,549854.9577,용산-후암-000105
1443,213305.2772,548725.559,강동-길동-000091
1444,212077.799,550206.2284,강동-암사-000092
1445,211404.5259,550102.7253,강동-암사-000003
1446,194496.6669,546186.9378,동작-노량-000309
1447,194559.4427,544802.2315,동작-상도-000311
1448,194174.222,544936.4982,동작-상도-000313
1449,196264.2088,548851.0018,용산-이촌-000040
1450,197712.8692,549824.517,용산-후암-000042
1451,199903.6925,548148.2136,용산-이태-000043
1452,200134.2151,547920.7742,용산-이태-000044
1453,200288.5135,547717.4224,용산-이태-000045
1454,199396.7498,549035.6875,용산-이태-000046
1455,199395.2666,548876.2575,용산-이태-000047
1456,196801.9166,549283.7066,용산-현장-000050
1457,196782.3598,548698.856,용산-이촌-000051
1458,199829.3636,547946.392,용산-이태-000022
1459,199826.5711,547584.3732,용산-이태-000023
1460,199685.2473,547027.0086,용산-서빙-000025
1461,196011.5485,548266.9043,용산-이촌-000028
1462,196942.693,549964.5965,용산-현장-000029
1463,199162.5807,548778.101,용산-이태-000030
1464,197137.1533,550232.6897,용산-현장-000031
1465,197221.7274,550213.0385,용산-현장-000033
1466,196155.8668,548356.7443,용산-이촌-000052
1467,196941.1888,546975.6171,용산-이촌-000064
1468,200350.688,547910.8021,용산-이태-000065
1469,197828.8701,548237.1191,용산-현장-000066
1470,200408.6879,547986.9883,용산-이태-000067
1471,197729.7332,549913.8755,용산-후암-000070
1472,197019.0211,549707.0664,용산-현장-000054
1473,196354.058,549230.5554,용산-현장-000055
1474,199715.8946,546956.7436,용산-서빙-000057
1475,200115.8399,547213.7095,용산-이태-000059
1476,199947.5187,547004.9762,용산-서빙-000060
1477,204135.1681,554536.6654,동대문-청량-068(
1478,191576.8855,546154.9618,영등포-현장-0000
1479,191352.1192,543930.7878,영등포-대림-0000
1480,205824.9929,555331.8705,동대문-휘경-070(
1481,205924.7209,555308.095,동대문-휘경-071(
1482,194459.5809,543836.0502,동작-상도-000334
1483,191510.9649,557398.8407,은평-역촌-31(비)
1484,203389.7978,554733.6568,성북-현장-148(비
1485,197070.3578,548986.8783,용산-현장-000009
1486,207384.4476,556305.8563,중랑-중화-4-18(?
1487,211541.4938,550292.6382,강동-암사-000036
1488,213514.0849,548962.8569,강동-길동-000045
1489,212259.0466,549701.7693,강동-천호-000044
1490,190053.5212,554199.4273,은평-수색-79(비)
1491,197682.7951,542279.423,동작-백운-000399
1492,207344.0472,563330.9697,노원-상계-2-18(?
1493,201506.0709,557935.7873,강북-삼각-410(비
1494,201181.3535,558522.4529,강북-삼각-411(비
1495,201441.8366,557967.9757,강북-삼각-414(비
1496,201265.9788,558463.0589,강북-삼각-422(비
1497,201333.3769,558252.9025,강북-삼각-426(비
1498,201438.6518,559581.0424,강북-우이-211(비
1499,185871.2636,544220.8974,구로-수궁-000012
1500,186426.7011,543776.7179,구로-수궁-000036
1501,186241.736,544228.3792,구로-수궁-000028
1502,185358.7753,544037.8279,구로-수궁-000052
1503,186102.7083,543444.0703,구로-수궁-000039
1504,186463.7832,543828.5745,구로-수궁-000059
1505,186528.0132,543677.0522,구로-수궁-000090
1506,208742.6912,556024.4772,중랑-현장-1-1(비
1507,201778.3222,555512.0539,성북-현장-141(비
1508,193471.3478,555114.2837,은평-녹번-66(비)
1509,193117.73,551979.3196,서대문-현장-7(비
1510,193490.1321,552005.986,서대문-현장-8(비
1511,193193.1746,552305.2985,서대문-현장-3(비
1512,193002.3337,552252.5174,서대문-현장-4(비
1513,191494.9503,546299.472,영등포-현장-0000
1514,191640.2257,544149.4287,영등포-대림-0000
1515,192238.1188,545832.0497,영등포-신길-0000
1516,192381.2049,545988.9195,영등포-신길-0000
1517,195321.9824,544122.9413,동작-상도-000137
1518,194413.1972,544088.1351,동작-상도-000138
1519,195887.4867,543875.9604,동작-백운-000140
1520,197119.7491,543712.8151,동작-백운-000142
1521,195647.0659,544937.2026,동작-백운-000143
1522,197320.4621,543429.1397,동작-백운-000144
1523,198168.2946,543506.5556,동작-노량-000145
1524,197166.4518,542329.6249,동작-백운-000146
1525,196830.1915,541505.9978,관악-현장-000089
1526,196189.5992,541888.0183,관악-현장-000090
1527,199030.0549,553708.1194,종로-종로-3-33(?
1528,200129.4242,554426.414,종로-연건-4-19(?
1529,200504.7041,553287.324,종로-연건-4-22(?
1530,200510.5464,553824.0401,종로-연건-4-24(?
1531,196584.5047,551269.3934,서대문-북아-132(
1532,196925.3335,555135.4366,종로-신영-5-13(?
1533,196530.1174,554819.9264,종로-신영-5-14(?
1534,196672.7533,556388.0621,종로-신영-5-30(?
1535,195897.8275,557068.2728,종로-신영-5-02(?
1536,196007.9657,557087.1018,종로-신영-5-03(?
1537,196409.9869,556035.2176,종로-신영-5-21(?
1538,196386.1543,555828.5812,종로-신영-5-22(?
1539,197168.3645,553346.0861,종로-신교-2-19(?
1540,199245.1754,552701.0256,종로-종로-3-31(?
1541,198528.5631,553078.7515,종로-현장-1-02(?
1542,198301.4338,553125.7878,종로-현장-1-03(?
1543,196958.6849,550801.5295,중부-회현-000086
1544,199824.6342,554180.5079,종로-연건-4-13(?
1545,197160.1133,554308.1512,종로-신교-2-34(?
1546,196520.6409,552332.1069,서대문-북아-119(
1547,189431.4138,543814.4129,구로-구로-000007
1548,199162.8489,552492.2372,종로-종로-3-14(?
1549,197773.9951,550994.2846,중부-회현-000367
1550,190257.3988,542355.3495,구로-공단-000008
1551,197553.8343,557023.4594,종로-신영-5-28(?
1552,199670.9576,552199.0368,종로-연건-4-16(?
1553,197412.2894,553089.9794,종로-신교-2-23(?
1554,196970.2901,553381.0189,종로-신교-2-15(?
1555,190627.7121,540738.1196,금천-현장-000010
1556,197637.3171,554120.05,종로-신교-2-35(?
1557,190913.4142,542345.6841,구로-공단-000011
1558,196265.3569,551989.0228,서대문-북아-125(
1559,196071.8189,551794.2031,서대문-북아-112(
1560,203067.6243,557631.7277,강북-미아-319(비
1561,203303.3145,557359.7346,강북-미아-321(비
1562,202102.0036,561540.6971,도봉-쌍문-39(비)
1563,202720.5957,558656.6434,강북-미아-325(비
1564,201179.5056,558607.5661,강북-삼각-421(비
1565,195892.9228,553018.2955,서대문-북아-140(
1566,202001.9577,560689.4961,강북-우이-203(비
1567,201438.8577,558582.4832,강북-삼각-423(비
1568,201499.6066,558584.4167,강북-삼각-424(비
1569,203273.288,564342.2233,도봉-도봉-48(비)
1570,202683.4543,558438.8011,강북-미아-323(비
1571,196319.7984,551375.1599,서대문-북아-110(
1572,202719.2411,559601.9354,강북-현장-105(비
1573,202402.9095,557089.1287,강북-미아-314(비
1574,202008.3095,557952.9731,강북-미아-302(비
1575,200998.8566,562189.1367,강북-우이-207(비
1576,202912.0617,561449.0934,도봉-현장-61(비)
1577,203400.2898,562375.6569,도봉-현장-59(비)
1578,196469.2815,551181.2084,서대문-북아-91(?
1579,202050.61,561629.1824,도봉-쌍문-57(비)
1580,201522.2928,561654.1656,도봉-쌍문-2(비)
1581,201849.3235,562445.8896,도봉-쌍문-86(비)
1582,203156.669,561483.6842,도봉-현장-79(비)
1583,202730.9836,561402.9059,도봉-쌍문-77(비)
1584,201005.7414,558380.6119,강북-삼각-427(비
1585,202955.7459,559973.3164,강북-현장-107(비
1586,202329.5789,559627.3314,강북-현장-104(비
1587,201309.5888,560335.8907,강북-우이-217(비
1588,203724.918,559801.204,도봉-창동-67(비)
1589,202404.916,559372.6716,강북-현장-108(비
1590,203120.3766,557625.031,강북-미아-320(비
1591,203050.9733,558671.643,강북-현장-110(비
1592,202901.0503,557059.8705,강북-미아-316(비
1593,202894.2105,558169.4543,강북-미아-301(비
1594,201840.2483,558571.3933,강북-삼각-429(비
1595,201740.2764,557728.6131,강북-삼각-430(비
1596,202076.7747,557742.3806,강북-미아-303(비
1597,202063.4851,556972.5161,강북-미아-312(비
1598,202203.1093,557524.528,강북-미아-305(비
1599,202562.1521,557167.6635,강북-미아-315(비
1600,200860.024,551049.148,중부-신당-000206
1601,196188.6687,551256.1932,서대문-북아-93(?
1602,197157.3587,550989.0385,중부-회현-000063
1603,199244.4596,552150.5195,종로-종로-3-06(?
1604,197751.0708,550540.1306,중부-회현-000055
1605,198749.5293,551024.6913,중부-충무-000056
1606,199847.2667,551070.8114,중부-신당-000208
1607,201154.0282,550649.1082,중부-현장-000212
1608,203891.2649,556251.571,성북-현장-150(비
1609,207068.842,557308.4098,중랑-현장-1-16(?
1610,205123.3853,554144.8076,동대문-휘경-001(
1611,198576.6826,551027.7988,중부-충무-000391
1612,205359.3278,555079.4009,동대문-청량-076(
1613,203477.3165,554300.1331,동대문-용두-079(
1614,204984.1396,555025.8211,동대문-청량-075(
1615,206906.1188,558241.1069,노원-공릉-3-5(비
1616,189300.4816,545387.8247,구로-신도-000100
1617,204627.1881,551278.4123,성동-왕십-000056
1618,198262.2663,553806.2837,종로-현장-1-04(?
1619,186870.5742,546248.5934,양천-신정-036(비
1620,200496.7395,550063.1345,중부-신당-19(비)
1621,208903.5289,541080.5066,강남-세곡-000061
1622,190226.0562,546240.2333,영등포-현장-0000
1623,204580.9494,548562.944,성동-성수-000058
1624,192935.1954,556229.5624,은평-역촌-73(비)
1625,206413.1318,549565.6383,광진-능동-000063
1626,206935.1538,548428.955,광진-현장-000068
1627,206311.0015,549921.9784,광진-능동-000077
1628,208497.6682,550408.7256,광진-중곡-000108
1629,204511.4688,556834.3009,성북-장위-104(비
1630,201166.4128,554167.285,성북-돈암-83(비)
1631,196389.7808,551342.8765,서대문-북아-89(?
1632,196458.272,551608.1259,서대문-북아-100(
1633,205705.9345,541719.4139,강남-개포-000057
1634,191451.0076,543792.2215,영등포-대림-0000
1635,198821.3029,551192.9726,중부-충무-000406
1636,187614.4409,548140.1832,강서-현장-43(비)
1637,205246.1318,556315.9707,성북-장위-86(비)
1638,192456.2779,546037.9678,영등포-신길-0000
1639,192025.8304,545594.6453,영등포-현장-0000
1640,192087.3367,557759.1702,은평-역촌-69(비)
1641,203062.7872,555690.7888,성북-현장-181(비
1642,203277.6245,555352.6769,성북-현장-186(비
1643,205451.4307,556696.2436,성북-장위-192(비
1644,202568.8417,554453.1002,성북-현장-142(비
1645,200095.5347,557237.3427,성북-길음-207(비
1646,202016.5304,550067.572,성동-금호-000101
1647,193274.7169,540999.9417,관악-난곡-000177
1648,198002.6062,543796.942,동작-노량-000275
1649,195435.3379,544586.57,동작-백운-000283
1650,192526.0579,540378.8072,관악-난곡-000059
1651,194374.0115,540624.7929,관악-현장-000035
1652,205027.1582,557540.2936,성북-장위-108(비
1653,204174.5128,556766.2371,성북-장위-116(비
1654,203877.0652,551668.0211,성동-왕십-000097
1655,200792.8289,551696.6913,중부-을지-000230
1656,201727.0428,551876.3766,중부-현장-165(비
1657,200283.3116,551856.0302,중부-을지-000216
1658,201625.4261,550232.5436,성동-금호-000119
1659,208170.1252,554517.1563,중랑-망우-3-29(?
1660,194885.4187,545300.9249,동작-노량-000291
1661,195857.9314,544022.6898,동작-백운-000297
1662,197150.5391,543738.6097,동작-백운-000322
1663,194793.2917,544387.7382,동작-상도-000327
1664,197357.6817,542296.7764,동작-백운-000332
1665,203178.7847,556311.1154,성북-현장-67(비)
1666,200460.9212,555466.7859,성북-길음-73(비)
1667,196412.1533,556110.063,종로-신영-5-23(?
1668,194668.9638,550840.3317,서대문-현장-21(?
1669,195398.4561,553796.2241,서대문-홍은-69(?
1670,193702.173,556296.0147,은평-녹번-16(비)
1671,193169.0283,558573.6001,은평-현장-24(비)
1672,192034.4849,554987.4879,은평-수색-30(비)
1673,193303.7782,556811.1699,은평-현장-38(비)
1674,198681.8199,549529.1885,용산-후암-000116
1675,200988.4713,559203.9554,강북-삼각-428(비
1676,192872.5829,556612.2054,은평-역촌-87(비)
1677,188269.7944,549223.1314,양천-목동-053(비
1678,191834.8755,551450.7538,마포-성산-000017
1679,200969.3173,551554.7642,중부-현장-403(비
1680,210579.5328,541031.9887,강남-세곡-000083
1681,201919.5404,559019.8532,강북-삼각-404(비
1682,191060.4065,553783.472,은평-수색-89(비)
1683,197786.9137,546748.4713,용산-서빙-000038
1684,198892.5743,542121.7843,서초-방배-000088
1685,190608.2933,540864.9745,금천-현장-000092
1686,197074.5876,551224.3652,중부-회현-000289
1687,201042.0542,562384.5162,강북-우이-220(비
1688,191704.4217,554109.6046,은평-수색-90(비)
1689,203756.4898,564213.5314,도봉-도봉-93(비)
1690,201502.0888,550212.9465,성동-금호-000095
1691,196508.9263,547326.1468,용산-이촌-000141
1692,198993.5185,540339.9805,서초-방배-000087
1693,211536.3125,551332.0454,강동-암사-000020
1694,197985.3019,550783.607,중부-회현-000369
1695,211620.5154,551373.2596,강동-암사-000048
1696,205136.3419,553393.9723,동대문-전농-77(?
1697,191151.2797,544260.9675,영등포-대림-0000
1698,190925.5527,543452.6261,영등포-대림-0000
1699,190740.6146,543921.1287,영등포-대림-0000
1700,186257.6559,544459.569,구로-고척-000017
1701,190156.7596,544292.9321,구로-구로-000030
1702,186888.9865,543573.7872,구로-현장-000042
1703,188236.9697,549293.6816,양천-목동-052(비
1704,211659.9609,550362.4267,강동-암사-000001
